event_id,op_name,op_count,flops,inp_shapes
10,aten::mul,1,160,[[160], []]
27,aten::mul,1,2,[[2, 1], [1, 160]]
28,aten::mul,1,320,[[2, 160], []]
40,aten::addmm,1,1638400,[[1280], [2, 320], [320, 1280], [], []]
46,aten::silu,23,0,[[2, 1280]]
51,aten::addmm,13,85196800,[[1280], [2, 1280], [1280, 1280], [], []]
52,aten::conv2d,1,188743680,[[2, 4, 64, 64], [320, 4, 3, 3], [320], [], [], [], []]
305,aten::conv2d,1,7549747200,[[2, 640, 16, 16], [1280, 640, 3, 3], [1280], [], [], [], []]
316,aten::add,5,3276800,[[2, 1280, 16, 16], [2, 1280, 1, 1], []]
317,aten::group_norm,11,0,[[2, 1280, 16, 16], [], [1280], [1280], [], []]
319,aten::silu,6,0,[[2, 1280, 16, 16]]
321,aten::conv2d,8,109471334400,[[2, 1280, 16, 16], [1280, 1280, 3, 3], [1280], [], [], [], []]
325,aten::conv2d,1,838860800,[[2, 640, 16, 16], [1280, 640, 1, 1], [1280], [], [], [], []]
329,aten::add,10,6553600,[[2, 1280, 16, 16], [2, 1280, 16, 16], []]
331,aten::conv2d,10,16777216000,[[2, 1280, 16, 16], [1280, 1280, 1, 1], [1280], [], [], [], []]
339,aten::layer_norm,15,0,[[2, 256, 1280], [], [1280], [1280], [], []]
350,aten::mm,20,33554432000,[[512, 1280], [1280, 1280]]
365,aten::addmm,10,16777216000,[[1280], [512, 1280], [1280, 1280], [], []]
370,aten::add,15,9830400,[[2, 256, 1280], [2, 256, 1280], []]
376,aten::mm,12,3633315840,[[154, 768], [768, 1280]]
390,aten::addmm,5,67108864000,[[10240], [512, 1280], [1280, 10240], [], []]
401,aten::gelu,5,0,[[2, 256, 5120], []]
402,aten::mul,5,13107200,[[2, 256, 5120], [2, 256, 5120]]
410,aten::addmm,5,33554432000,[[1280], [512, 5120], [5120, 1280], [], []]
420,aten::group_norm,12,0,[[2, 1280, 8, 8], [], [1280], [1280], [], []]
422,aten::silu,11,0,[[2, 1280, 8, 8]]
423,aten::conv2d,11,41523609600,[[2, 1280, 8, 8], [1280, 1280, 3, 3], [1280], [], [], [], []]
427,aten::add,7,1146880,[[2, 1280, 8, 8], [2, 1280, 1, 1], []]
429,aten::add,8,1310720,[[2, 1280, 8, 8], [2, 1280, 8, 8], []]
431,aten::conv2d,2,838860800,[[2, 1280, 8, 8], [1280, 1280, 1, 1], [1280], [], [], [], []]
439,aten::layer_norm,3,0,[[2, 64, 1280], [], [1280], [1280], [], []]
450,aten::mm,4,1677721600,[[128, 1280], [1280, 1280]]
465,aten::addmm,2,838860800,[[1280], [128, 1280], [1280, 1280], [], []]
470,aten::add,3,491520,[[2, 64, 1280], [2, 64, 1280], []]
474,aten::addmm,1,3355443200,[[10240], [128, 1280], [1280, 10240], [], []]
483,aten::gelu,1,0,[[2, 64, 5120], []]
484,aten::mul,1,655360,[[2, 64, 5120], [2, 64, 5120]]
489,aten::addmm,1,1677721600,[[1280], [128, 5120], [5120, 1280], [], []]
500,aten::group_norm,3,0,[[2, 2560, 8, 8], [], [2560], [2560], [], []]
502,aten::silu,3,0,[[2, 2560, 8, 8]]
503,aten::conv2d,3,22649241600,[[2, 2560, 8, 8], [1280, 2560, 3, 3], [1280], [], [], [], []]
507,aten::conv2d,3,2516582400,[[2, 2560, 8, 8], [1280, 2560, 1, 1], [1280], [], [], [], []]
515,aten::group_norm,2,0,[[2, 2560, 16, 16], [], [2560], [2560], [], []]
517,aten::silu,2,0,[[2, 2560, 16, 16]]
518,aten::conv2d,2,60397977600,[[2, 2560, 16, 16], [1280, 2560, 3, 3], [1280], [], [], [], []]
522,aten::conv2d,2,6710886400,[[2, 2560, 16, 16], [1280, 2560, 1, 1], [1280], [], [], [], []]
529,aten::group_norm,1,0,[[2, 1920, 16, 16], [], [1920], [1920], [], []]
531,aten::silu,1,0,[[2, 1920, 16, 16]]
532,aten::conv2d,1,22649241600,[[2, 1920, 16, 16], [1280, 1920, 3, 3], [1280], [], [], [], []]
536,aten::conv2d,1,2516582400,[[2, 1920, 16, 16], [1280, 1920, 1, 1], [1280], [], [], [], []]
545,aten::conv2d,1,60397977600,[[2, 1280, 32, 32], [1280, 1280, 3, 3], [1280], [], [], [], []]
554,aten::group_norm,1,0,[[2, 1920, 32, 32], [], [1920], [1920], [], []]
556,aten::silu,1,0,[[2, 1920, 32, 32]]
557,aten::conv2d,1,45298483200,[[2, 1920, 32, 32], [640, 1920, 3, 3], [640], [], [], [], []]
561,aten::conv2d,1,5033164800,[[2, 1920, 32, 32], [640, 1920, 1, 1], [640], [], [], [], []]
568,aten::group_norm,1,0,[[2, 1280, 32, 32], [], [1280], [1280], [], []]
570,aten::silu,1,0,[[2, 1280, 32, 32]]
571,aten::conv2d,1,30198988800,[[2, 1280, 32, 32], [640, 1280, 3, 3], [640], [], [], [], []]
575,aten::conv2d,1,3355443200,[[2, 1280, 32, 32], [640, 1280, 1, 1], [640], [], [], [], []]
582,aten::group_norm,1,0,[[2, 960, 32, 32], [], [960], [960], [], []]
584,aten::silu,1,0,[[2, 960, 32, 32]]
585,aten::conv2d,1,22649241600,[[2, 960, 32, 32], [640, 960, 3, 3], [640], [], [], [], []]
589,aten::conv2d,1,2516582400,[[2, 960, 32, 32], [640, 960, 1, 1], [640], [], [], [], []]
598,aten::conv2d,1,60397977600,[[2, 640, 64, 64], [640, 640, 3, 3], [640], [], [], [], []]
607,aten::group_norm,1,0,[[2, 960, 64, 64], [], [960], [960], [], []]
609,aten::silu,1,0,[[2, 960, 64, 64]]
610,aten::conv2d,1,45298483200,[[2, 960, 64, 64], [320, 960, 3, 3], [320], [], [], [], []]
614,aten::conv2d,1,5033164800,[[2, 960, 64, 64], [320, 960, 1, 1], [320], [], [], [], []]
621,aten::group_norm,2,0,[[2, 640, 64, 64], [], [640], [640], [], []]
623,aten::silu,2,0,[[2, 640, 64, 64]]
624,aten::conv2d,2,60397977600,[[2, 640, 64, 64], [320, 640, 3, 3], [320], [], [], [], []]
628,aten::conv2d,2,6710886400,[[2, 640, 64, 64], [320, 640, 1, 1], [320], [], [], [], []]
632,aten::conv2d,1,188743680,[[2, 320, 64, 64], [4, 320, 3, 3], [4], [], [], [], []]


aten::mul: 92406242
aten::addmm: 358304972800
aten::conv2d: 887892213760
aten::add: 140574720
aten::mm: 108245155840
Total GOPs: 1354.675323362

aten::silu: 68
aten::group_norm: 61
aten::layer_norm: 48
aten::gelu: 16
